timestamp,estacao,temperatura_c,umidade_relativa_pct,pressao_hpa,velocidade_vento_ms,direcao_vento_graus,mp25_ugm3,mp10_ugm3,co_ppm,co2_ppm,nox_ppb,so2_ppb,ch4_ppm
2026-07-17 00:00:00,Missao_Ambiental,13.1,95.5,1016.5,0.9,316.0,15.6,23.3,0.48,428.3,34.1,2.13,1.839
2026-07-17 01:00:00,Missao_Ambiental,11.7,97.1,1014.4,2.7,67.0,18.2,26.0,0.65,605.2,31.8,8.54,1.923
2026-07-17 02:00:00,Missao_Ambiental,10.8,93.8,1008.3,1.9,10.0,23.1,39.0,0.93,600.6,37.0,4.84,1.807
2026-07-17 03:00:00,Missao_Ambiental,13.0,98.0,1013.3,1.6,66.0,27.6,49.4,0.91,600.7,33.1,5.08,1.961
2026-07-17 04:00:00,Missao_Ambiental,10.5,98.0,1009.4,1.5,256.0,18.0,29.6,0.62,594.3,26.5,7.76,1.9
2026-07-17 05:00:00,Missao_Ambiental,13.3,92.8,1011.2,0.7,246.0,26.0,40.4,0.8,555.5,22.8,4.08,1.792
2026-07-17 06:00:00,Missao_Ambiental,11.9,94.3,1012.4,2.9,322.0,15.6,28.9,0.61,429.9,29.6,3.63,1.985
2026-07-17 07:00:00,Missao_Ambiental,14.3,83.8,1012.5,1.6,286.0,17.0,24.6,1.16,412.7,51.4,6.99,2.066
2026-07-17 08:00:00,Missao_Ambiental,17.9,86.0,1008.8,3.3,14.0,25.5,43.0,1.06,427.5,39.7,7.48,1.849
2026-07-17 09:00:00,Missao_Ambiental,18.3,73.8,1012.3,3.3,227.0,14.7,22.9,0.79,425.6,48.5,5.8,1.895
2026-07-17 10:00:00,Missao_Ambiental,20.0,67.6,1017.2,3.3,93.0,20.2,29.8,0.51,,33.9,3.86,2.038
2026-07-17 11:00:00,Missao_Ambiental,19.9,63.4,1015.4,1.9,360.0,11.7,20.3,0.59,441.8,30.1,4.81,1.876
2026-07-17 12:00:00,Missao_Ambiental,23.2,55.0,1010.8,2.3,123.0,14.5,23.3,0.74,411.5,35.0,6.42,1.821
2026-07-17 13:00:00,Missao_Ambiental,23.2,56.5,1012.4,3.7,255.0,11.3,17.9,0.8,410.8,31.2,7.09,1.726
2026-07-17 14:00:00,Missao_Ambiental,23.8,51.5,1012.2,3.8,287.0,18.1,29.1,0.75,444.5,37.9,3.82,1.88
2026-07-17 15:00:00,Missao_Ambiental,23.6,52.0,1015.1,1.7,115.0,9.4,17.7,0.72,441.6,26.9,6.11,1.875
2026-07-17 16:00:00,Missao_Ambiental,25.2,39.5,1013.0,2.4,259.0,21.1,32.0,0.66,425.3,37.6,4.67,1.841
2026-07-17 17:00:00,Missao_Ambiental,24.5,55.1,1008.4,2.0,312.0,19.2,31.6,1.37,427.8,37.7,1.97,1.7
2026-07-17 18:00:00,Missao_Ambiental,23.2,57.8,1012.3,3.9,259.0,20.7,31.0,1.48,395.7,43.6,5.5,1.95
2026-07-17 19:00:00,Missao_Ambiental,21.1,65.0,1015.1,3.4,47.0,18.4,31.5,1.04,442.2,43.3,4.87,1.862
2026-07-17 20:00:00,Missao_Ambiental,20.4,67.9,1011.1,2.9,186.0,9.5,16.1,0.86,427.2,23.7,7.65,1.823
2026-07-17 21:00:00,Missao_Ambiental,18.8,79.4,1015.6,1.5,28.0,9.7,18.4,0.6,442.1,25.8,3.93,1.953
2026-07-17 22:00:00,Missao_Ambiental,15.5,77.7,1008.7,0.7,7.0,9.3,13.1,0.53,434.3,33.2,5.62,1.884
2026-07-17 23:00:00,Missao_Ambiental,15.6,92.6,1013.4,0.7,111.0,19.5,35.2,0.63,428.7,29.2,8.81,1.861
2026-07-18 00:00:00,Missao_Ambiental,14.9,92.5,1011.2,1.8,290.0,7.7,14.4,0.6,465.8,27.1,7.45,1.909
2026-07-18 01:00:00,Missao_Ambiental,14.0,98.0,1013.1,0.9,165.0,10.3,17.9,0.48,621.9,20.1,3.62,1.896
2026-07-18 02:00:00,Missao_Ambiental,10.9,98.0,1013.9,2.2,57.0,13.5,19.4,0.56,577.5,24.2,7.04,1.94
2026-07-18 03:00:00,Missao_Ambiental,12.0,98.0,1017.8,0.9,48.0,,30.9,0.78,614.6,18.5,5.53,1.867
2026-07-18 04:00:00,Missao_Ambiental,11.6,98.0,1008.5,2.5,284.0,16.1,24.4,0.29,608.1,22.3,4.01,1.92
2026-07-18 05:00:00,Missao_Ambiental,11.4,95.6,1016.1,2.0,38.0,18.9,35.3,0.48,607.7,20.1,1.36,1.963
2026-07-18 06:00:00,Missao_Ambiental,13.7,97.5,1009.7,0.0,305.0,8.2,12.8,0.66,,18.2,7.46,1.848
2026-07-18 07:00:00,Missao_Ambiental,12.5,86.8,1012.2,2.1,342.0,6.1,9.9,0.4,437.3,8.3,,1.959
2026-07-18 08:00:00,Missao_Ambiental,17.1,81.2,1008.8,1.8,88.0,15.9,23.9,0.44,451.4,17.5,7.51,1.747
2026-07-18 09:00:00,Missao_Ambiental,18.8,71.8,1013.9,2.3,127.0,5.8,10.7,0.65,427.6,18.9,4.31,1.899
2026-07-18 10:00:00,Missao_Ambiental,19.5,69.5,1013.3,3.3,97.0,13.6,25.8,0.67,443.0,12.9,7.18,1.95
2026-07-18 11:00:00,Missao_Ambiental,18.7,62.9,1011.6,1.7,135.0,10.6,15.3,0.72,440.3,19.2,8.33,1.942
2026-07-18 12:00:00,Missao_Ambiental,19.6,55.2,1011.3,3.0,184.0,19.0,35.6,0.44,447.7,34.1,7.74,1.976
2026-07-18 13:00:00,Missao_Ambiental,23.4,52.8,1011.6,1.7,90.0,4.1,6.7,0.37,432.9,19.8,6.29,1.858
2026-07-18 14:00:00,Missao_Ambiental,27.5,56.3,1009.3,2.7,71.0,13.1,19.7,0.23,419.8,25.8,7.99,2.01
2026-07-18 15:00:00,Missao_Ambiental,23.0,51.9,1014.9,2.0,75.0,10.4,16.7,0.42,433.4,23.8,4.36,1.802
2026-07-18 16:00:00,Missao_Ambiental,23.1,50.4,1009.8,2.5,144.0,14.4,25.9,0.38,424.1,13.9,3.95,1.87
2026-07-18 17:00:00,Missao_Ambiental,24.0,57.1,1011.5,1.3,38.0,6.0,11.4,0.53,422.2,28.0,7.65,1.913
2026-07-18 18:00:00,Missao_Ambiental,20.7,58.2,1016.2,2.1,232.0,13.2,24.4,0.53,455.0,21.8,7.17,2.013
2026-07-18 19:00:00,Missao_Ambiental,21.5,60.5,1011.7,1.4,167.0,7.6,10.7,0.33,446.4,6.9,9.07,1.99
2026-07-18 20:00:00,Missao_Ambiental,19.0,70.7,1013.0,2.4,353.0,8.4,14.4,0.39,438.8,18.8,6.17,1.842
2026-07-18 21:00:00,Missao_Ambiental,20.1,79.2,1010.8,0.0,304.0,11.6,19.5,0.41,441.8,25.8,6.65,1.789
2026-07-18 22:00:00,Missao_Ambiental,16.2,85.7,1012.8,1.7,51.0,11.7,18.3,0.46,420.2,18.6,4.12,1.99
2026-07-18 23:00:00,Missao_Ambiental,14.6,93.3,1017.6,1.1,138.0,2.0,3.2,0.34,450.7,20.7,6.78,1.722
2026-07-19 00:00:00,Missao_Ambiental,12.3,96.2,1013.9,1.1,260.0,17.0,24.0,0.63,432.9,34.4,1.8,1.955
2026-07-19 01:00:00,Missao_Ambiental,12.7,98.0,1011.0,1.2,14.0,14.7,24.3,0.75,610.1,14.9,5.15,1.864
2026-07-19 02:00:00,Missao_Ambiental,10.0,97.8,1015.2,0.0,234.0,12.2,17.5,0.66,622.0,24.4,6.02,1.881
2026-07-19 03:00:00,Missao_Ambiental,,98.0,1006.7,3.2,340.0,11.5,18.8,0.51,595.2,10.4,10.55,1.801
2026-07-19 04:00:00,Missao_Ambiental,11.0,97.4,1016.9,1.2,239.0,15.5,28.8,0.45,609.0,23.2,7.43,2.092
2026-07-19 05:00:00,Missao_Ambiental,15.4,93.9,1017.9,1.6,101.0,10.1,16.2,0.5,610.4,26.4,1.85,1.898
2026-07-19 06:00:00,Missao_Ambiental,15.1,91.9,1015.2,2.9,73.0,8.3,12.9,0.59,440.6,20.1,5.72,1.866
2026-07-19 07:00:00,Missao_Ambiental,14.6,91.7,1012.0,1.2,139.0,10.2,16.9,0.51,429.7,21.7,3.64,1.882
2026-07-19 08:00:00,Missao_Ambiental,17.2,75.2,1013.6,2.6,317.0,15.8,26.6,0.49,415.1,20.8,6.17,1.814
2026-07-19 09:00:00,Missao_Ambiental,19.1,84.3,1012.9,3.0,23.0,14.4,27.3,0.51,,15.8,3.22,2.036
2026-07-19 10:00:00,Missao_Ambiental,19.4,67.1,1015.7,1.4,342.0,12.8,18.3,0.39,418.5,20.4,8.06,1.94
2026-07-19 11:00:00,Missao_Ambiental,21.3,62.8,1014.2,2.7,186.0,9.9,14.5,0.33,422.8,35.2,5.92,1.788
2026-07-19 12:00:00,Missao_Ambiental,22.1,59.4,1018.0,1.9,217.0,6.7,10.1,0.23,426.1,19.6,7.38,1.845
2026-07-19 13:00:00,Missao_Ambiental,22.9,53.3,1013.4,2.6,308.0,8.3,14.9,0.5,435.9,22.7,2.84,1.904
2026-07-19 14:00:00,Missao_Ambiental,24.4,53.8,1010.9,1.8,285.0,7.9,14.4,0.64,443.6,20.7,5.75,1.883
2026-07-19 15:00:00,Missao_Ambiental,24.9,51.3,1019.8,1.6,68.0,9.4,13.6,0.22,432.1,37.5,5.63,1.81
2026-07-19 16:00:00,Missao_Ambiental,24.1,42.6,1012.7,2.5,274.0,6.1,8.7,0.69,418.5,13.2,6.62,1.798
2026-07-19 17:00:00,Missao_Ambiental,22.7,49.4,1014.6,4.3,139.0,15.8,22.2,0.18,433.3,17.3,5.6,1.929
2026-07-19 18:00:00,Missao_Ambiental,23.5,49.5,1011.9,2.7,241.0,6.4,9.1,0.11,438.3,16.5,2.31,1.866
2026-07-19 19:00:00,Missao_Ambiental,22.2,61.2,1010.5,2.1,42.0,10.7,18.1,0.46,465.7,25.0,8.32,1.86
2026-07-19 20:00:00,Missao_Ambiental,18.3,68.8,1013.3,0.1,337.0,12.6,22.5,0.42,434.4,17.0,4.97,1.804
2026-07-19 21:00:00,Missao_Ambiental,20.1,75.1,1012.3,0.3,175.0,14.9,22.1,0.51,439.0,25.7,9.62,1.94
2026-07-19 22:00:00,Missao_Ambiental,15.2,80.4,1013.9,3.3,230.0,12.3,20.8,0.44,428.5,14.9,7.5,1.952
2026-07-19 23:00:00,Missao_Ambiental,16.2,87.4,1011.2,0.0,323.0,10.8,19.8,0.58,415.5,16.8,5.07,1.781
2026-07-20 00:00:00,Missao_Ambiental,12.8,88.1,1011.8,0.5,206.0,6.5,11.5,0.61,424.1,32.5,8.38,1.835
2026-07-20 01:00:00,Missao_Ambiental,14.1,94.5,1009.0,1.9,200.0,28.6,43.4,0.78,,34.7,3.06,1.799
2026-07-20 02:00:00,Missao_Ambiental,11.3,98.0,1011.1,1.9,244.0,21.3,37.7,0.92,569.7,38.2,4.79,1.973
2026-07-20 03:00:00,Missao_Ambiental,13.9,98.0,1008.5,0.3,165.0,28.2,52.2,0.8,584.9,28.1,7.72,1.944
2026-07-20 04:00:00,Missao_Ambiental,11.9,98.0,1012.6,0.3,83.0,24.1,34.7,0.61,583.9,37.4,4.39,1.915
2026-07-20 05:00:00,Missao_Ambiental,12.0,95.6,1008.5,1.0,336.0,16.2,27.2,0.65,604.3,31.3,6.4,1.899
2026-07-20 06:00:00,Missao_Ambiental,13.1,93.5,1014.4,0.8,110.0,19.3,32.5,0.69,408.4,27.0,4.97,1.836
2026-07-20 07:00:00,Missao_Ambiental,14.6,90.6,1009.8,2.9,155.0,25.6,41.6,0.95,415.9,31.8,2.0,1.903
2026-07-20 08:00:00,Missao_Ambiental,17.2,83.0,1013.5,3.7,297.0,18.3,28.5,0.84,392.9,43.4,5.91,1.909
2026-07-20 09:00:00,Missao_Ambiental,18.1,71.3,1012.4,1.0,156.0,24.2,39.0,1.2,401.4,38.2,3.81,1.895
2026-07-20 10:00:00,Missao_Ambiental,20.1,71.5,1020.7,0.3,351.0,12.3,18.5,0.8,406.4,40.1,7.68,1.902
2026-07-20 11:00:00,Missao_Ambiental,22.6,56.4,1009.0,0.3,216.0,18.8,28.9,0.5,423.6,34.4,2.21,1.925
2026-07-20 12:00:00,Missao_Ambiental,20.8,55.7,1014.6,2.6,181.0,15.2,23.9,0.61,416.9,36.7,4.95,1.858
2026-07-20 13:00:00,Missao_Ambiental,22.3,56.9,1010.9,3.1,116.0,17.1,31.9,0.71,411.4,22.9,6.07,1.805
2026-07-20 14:00:00,Missao_Ambiental,24.9,50.5,1012.5,3.2,177.0,8.6,12.9,0.66,421.6,27.9,7.38,1.851
2026-07-20 15:00:00,Missao_Ambiental,23.9,54.7,1014.0,2.4,72.0,11.6,17.2,0.58,431.3,28.7,3.3,2.041
2026-07-20 16:00:00,Missao_Ambiental,24.2,45.2,1011.7,2.6,145.0,19.8,34.0,0.87,410.6,28.3,3.93,1.884
2026-07-20 17:00:00,Missao_Ambiental,23.2,56.0,1016.3,1.8,179.0,25.4,46.6,0.99,415.1,45.7,9.03,1.931
2026-07-20 18:00:00,Missao_Ambiental,21.8,55.3,1012.5,4.1,161.0,24.1,41.9,0.76,421.2,45.2,1.23,1.96
2026-07-20 19:00:00,Missao_Ambiental,21.2,64.2,1010.9,0.8,303.0,27.2,44.5,0.9,426.5,37.3,5.74,1.848
2026-07-20 20:00:00,Missao_Ambiental,16.9,74.9,1015.1,1.7,278.0,17.3,31.4,0.73,412.7,35.1,3.9,1.7
2026-07-20 21:00:00,Missao_Ambiental,17.7,74.4,1013.4,1.9,240.0,13.4,22.9,0.82,427.6,33.8,3.52,1.78
2026-07-20 22:00:00,Missao_Ambiental,15.6,78.8,1015.3,0.6,101.0,14.5,26.6,0.51,417.3,29.3,8.58,1.84
2026-07-20 23:00:00,Missao_Ambiental,16.6,88.3,1012.5,3.7,14.0,14.3,21.1,0.74,401.5,35.7,9.38,2.034
2026-07-21 00:00:00,Missao_Ambiental,15.2,91.9,1011.9,0.0,194.0,18.9,30.2,0.82,405.4,32.4,5.65,1.951
2026-07-21 01:00:00,Missao_Ambiental,12.7,90.8,1013.2,2.2,335.0,12.8,18.7,0.25,578.6,34.5,6.06,1.955
2026-07-21 02:00:00,Missao_Ambiental,13.5,98.0,1013.8,0.2,12.0,15.3,22.8,0.72,573.3,18.3,4.66,1.915
2026-07-21 03:00:00,Missao_Ambiental,10.4,98.0,1018.7,2.2,200.0,16.8,29.9,0.9,578.3,13.6,8.37,2.023
2026-07-21 04:00:00,Missao_Ambiental,11.5,98.0,1010.7,1.6,128.0,24.8,35.3,0.77,594.1,28.3,6.23,1.937
2026-07-21 05:00:00,Missao_Ambiental,12.6,96.2,1012.4,2.2,259.0,19.5,29.2,0.84,601.5,30.2,7.32,2.041
2026-07-21 06:00:00,Missao_Ambiental,15.0,93.1,1011.5,0.0,25.0,10.7,20.0,0.54,415.2,19.3,4.12,1.938
2026-07-21 07:00:00,Missao_Ambiental,17.1,87.1,1014.0,3.5,241.0,23.0,35.2,1.01,422.3,46.8,4.43,1.957
2026-07-21 08:00:00,Missao_Ambiental,18.9,77.4,1012.0,2.7,346.0,20.3,36.8,1.16,380.0,53.2,7.52,1.761
2026-07-21 09:00:00,Missao_Ambiental,17.3,81.3,1017.3,3.4,256.0,14.9,22.7,1.04,435.2,44.7,8.76,1.846
2026-07-21 10:00:00,Missao_Ambiental,19.5,64.8,1013.0,1.0,84.0,19.9,35.5,0.65,394.0,38.0,10.99,1.904
2026-07-21 11:00:00,Missao_Ambiental,20.2,73.8,1009.0,2.5,293.0,10.1,18.0,0.74,405.7,27.9,3.99,1.904
2026-07-21 12:00:00,Missao_Ambiental,21.6,51.3,1016.8,2.0,164.0,12.3,20.4,0.61,425.0,23.7,9.42,1.942
2026-07-21 13:00:00,Missao_Ambiental,22.7,50.4,1012.7,3.1,3.0,12.0,20.1,0.71,414.9,17.5,7.95,1.924
2026-07-21 14:00:00,Missao_Ambiental,22.9,58.4,1013.3,1.5,102.0,14.9,27.3,0.67,425.9,27.4,6.9,1.879
2026-07-21 15:00:00,Missao_Ambiental,24.7,42.4,1011.7,4.2,92.0,16.7,23.4,0.56,413.3,22.7,1.58,1.882
2026-07-21 16:00:00,Missao_Ambiental,24.0,50.6,1012.6,2.5,155.0,12.9,18.7,0.83,428.7,188.28042368348738,4.74,1.908
2026-07-21 17:00:00,Missao_Ambiental,23.6,49.4,1013.1,1.0,196.0,22.1,40.2,1.07,414.2,46.2,5.96,1.822
2026-07-21 18:00:00,Missao_Ambiental,22.2,52.4,1017.2,1.1,46.0,15.0,27.7,1.0,412.2,50.1,6.06,1.941
2026-07-21 19:00:00,Missao_Ambiental,19.8,56.9,1013.3,0.9,159.0,15.4,27.0,1.51,430.5,40.0,6.62,1.796
2026-07-21 20:00:00,Missao_Ambiental,20.1,67.1,1013.1,1.9,127.0,17.8,29.7,0.53,417.9,33.5,5.79,2.055
2026-07-21 21:00:00,Missao_Ambiental,15.9,75.4,1008.1,0.0,254.0,13.7,19.5,0.79,466.5,28.5,7.02,1.848
2026-07-21 22:00:00,Missao_Ambiental,16.8,80.5,1011.8,3.0,195.0,14.1,22.4,0.9,460.5,28.6,8.21,2.015
2026-07-21 23:00:00,Missao_Ambiental,15.3,84.1,1005.7,1.9,212.0,13.8,20.5,0.59,,31.6,3.77,1.996
2026-07-22 00:00:00,Missao_Ambiental,13.0,86.0,1012.7,1.2,292.0,7.3,10.4,0.76,403.5,34.9,6.37,1.866
2026-07-22 01:00:00,Missao_Ambiental,10.5,98.0,1009.3,0.6,241.0,,23.2,1.0,598.8,26.7,11.85,1.82
2026-07-22 02:00:00,Missao_Ambiental,11.1,96.9,1013.7,0.7,71.0,16.5,26.5,0.96,554.6,26.9,,1.849
2026-07-22 03:00:00,Missao_Ambiental,13.5,98.0,1012.0,0.0,70.0,19.5,29.5,0.75,578.2,27.7,4.73,1.917
2026-07-22 04:00:00,Missao_Ambiental,12.6,95.5,1016.8,0.2,201.0,23.3,34.0,0.53,551.9,38.4,7.34,1.78
2026-07-22 05:00:00,Missao_Ambiental,11.0,98.0,1010.8,0.4,173.0,23.0,36.4,0.69,567.0,20.9,6.9,1.981
2026-07-22 06:00:00,Missao_Ambiental,11.9,97.0,1013.1,3.6,143.0,22.8,32.1,0.71,417.7,36.4,4.21,1.869
2026-07-22 07:00:00,Missao_Ambiental,14.8,75.9,1018.0,1.6,152.0,22.0,39.7,1.15,416.5,39.6,7.6,1.75
2026-07-22 08:00:00,Missao_Ambiental,17.2,77.1,1016.8,2.7,45.0,22.3,41.8,0.92,393.7,39.8,7.34,1.913
2026-07-22 09:00:00,Missao_Ambiental,19.4,76.6,1010.1,1.7,283.0,21.0,34.7,1.0,445.1,47.7,8.45,1.774
2026-07-22 10:00:00,Missao_Ambiental,21.0,77.5,1009.0,3.3,30.0,13.2,21.8,0.66,427.4,35.0,4.8,1.993
2026-07-22 11:00:00,Missao_Ambiental,19.0,56.5,1013.4,2.5,60.0,17.2,30.1,0.64,418.2,33.6,5.11,2.064
2026-07-22 12:00:00,Missao_Ambiental,21.3,65.7,1013.1,1.1,190.0,16.8,29.1,0.84,425.1,26.4,7.95,1.9
2026-07-22 13:00:00,Missao_Ambiental,24.0,44.7,1014.3,1.9,3.0,15.6,27.4,0.54,423.6,32.9,4.0,2.03
2026-07-22 14:00:00,Missao_Ambiental,26.2,52.4,1017.8,1.9,188.0,16.4,30.3,0.83,405.0,33.1,7.73,1.914
2026-07-22 15:00:00,Missao_Ambiental,25.4,45.1,1014.4,1.3,121.0,11.7,17.4,0.57,416.8,35.0,5.36,1.773
2026-07-22 16:00:00,Missao_Ambiental,25.2,47.5,1012.8,2.9,310.0,9.7,16.9,0.75,452.7,31.2,5.71,1.977
2026-07-22 17:00:00,Missao_Ambiental,23.5,54.9,1020.5,2.2,117.0,21.2,36.3,1.04,390.5,41.5,2.73,1.866
2026-07-22 18:00:00,Missao_Ambiental,22.8,53.8,1008.7,2.6,115.0,18.7,27.6,1.1,432.3,49.9,7.91,1.997
2026-07-22 19:00:00,Missao_Ambiental,23.6,61.1,1013.3,0.8,280.0,12.6,19.4,1.08,440.7,51.1,5.27,1.968
2026-07-22 20:00:00,Missao_Ambiental,20.0,74.5,1013.2,2.2,186.0,20.6,38.8,0.79,420.7,34.3,,2.091
2026-07-22 21:00:00,Missao_Ambiental,18.2,73.9,1010.5,2.3,110.0,13.0,22.1,0.8,422.8,32.7,9.41,1.838
2026-07-22 22:00:00,Missao_Ambiental,14.9,77.9,1009.0,2.5,18.0,14.6,26.0,0.65,438.3,30.8,5.81,1.873
2026-07-22 23:00:00,Missao_Ambiental,14.6,81.3,1013.8,1.2,199.0,16.0,23.5,0.76,417.6,24.8,6.14,1.959
2026-07-23 00:00:00,Missao_Ambiental,12.4,93.0,1013.7,0.5,329.0,16.9,24.3,0.55,403.0,32.1,4.21,1.985
2026-07-23 01:00:00,Missao_Ambiental,15.6,93.2,1014.6,0.5,109.0,16.3,28.4,0.79,584.9,23.8,7.64,1.833
2026-07-23 02:00:00,Missao_Ambiental,12.9,97.8,1012.7,1.3,221.0,19.3,33.9,0.6,605.6,39.0,4.37,1.784
2026-07-23 03:00:00,Missao_Ambiental,12.4,97.8,1018.6,1.2,90.0,15.5,21.9,0.53,604.3,26.6,6.09,1.976
2026-07-23 04:00:00,Missao_Ambiental,11.6,98.0,1013.0,1.9,123.0,25.5,38.5,1.05,616.4,24.7,4.45,1.83
2026-07-23 05:00:00,Missao_Ambiental,13.7,98.0,1012.5,0.3,83.0,13.5,25.2,0.74,590.2,35.2,3.5,1.777
2026-07-23 06:00:00,Missao_Ambiental,15.7,90.2,1016.4,2.3,340.0,17.2,24.9,0.43,414.3,22.1,6.67,1.879
2026-07-23 07:00:00,Missao_Ambiental,14.8,82.7,1017.8,3.4,138.0,22.4,36.3,1.24,419.1,40.5,6.83,1.993
2026-07-23 08:00:00,Missao_Ambiental,16.4,86.6,1016.2,1.4,284.0,21.4,34.5,0.8,398.5,42.1,5.4,1.871
2026-07-23 09:00:00,Missao_Ambiental,17.3,70.6,1019.9,4.4,235.0,27.9,39.7,0.9,419.1,41.0,7.97,1.91
2026-07-23 10:00:00,Missao_Ambiental,19.0,63.3,1010.3,0.9,54.0,20.1,32.6,0.72,438.0,29.8,5.83,2.05
2026-07-23 11:00:00,Missao_Ambiental,21.6,61.2,1008.7,2.9,97.0,12.6,20.7,0.91,416.7,35.8,4.74,1.904
2026-07-23 12:00:00,Missao_Ambiental,21.3,58.8,1012.4,1.6,233.0,,15.8,0.8,410.9,33.0,7.07,1.951
2026-07-23 13:00:00,Missao_Ambiental,21.2,57.4,1011.3,2.1,184.0,7.2,11.8,0.88,440.8,21.9,3.99,1.873
2026-07-23 14:00:00,Missao_Ambiental,25.5,53.9,1012.5,2.8,342.0,15.0,21.4,0.62,421.1,35.8,7.93,1.94
2026-07-23 15:00:00,Missao_Ambiental,23.6,53.0,1012.7,1.4,215.0,14.1,26.1,0.65,401.9,30.3,6.23,1.915
2026-07-23 16:00:00,Missao_Ambiental,24.9,54.9,1011.2,1.9,248.0,13.1,23.5,0.5,416.4,38.8,7.01,1.935
2026-07-23 17:00:00,Missao_Ambiental,21.8,56.1,1010.2,1.4,42.0,18.1,29.5,0.98,434.4,51.8,2.11,1.978
2026-07-23 18:00:00,Missao_Ambiental,21.3,60.8,1012.8,2.5,302.0,29.9,45.2,0.96,436.5,49.3,10.65,1.858
2026-07-23 19:00:00,Missao_Ambiental,22.1,62.1,1016.7,1.2,288.0,15.9,25.5,1.01,412.2,48.7,8.78,1.909
2026-07-23 20:00:00,Missao_Ambiental,21.1,63.1,1011.7,0.9,286.0,13.3,24.3,0.65,422.1,29.7,4.15,1.891
2026-07-23 21:00:00,Missao_Ambiental,17.8,74.3,1013.1,1.3,288.0,7.8,11.8,0.56,461.7,23.8,3.29,1.959
2026-07-23 22:00:00,Missao_Ambiental,,80.5,1019.4,0.0,157.0,20.7,36.1,0.63,412.3,34.1,8.78,2.043
2026-07-23 23:00:00,Missao_Ambiental,14.7,78.3,1010.5,0.8,77.0,15.7,27.2,0.62,417.4,36.6,6.72,1.905
2026-07-24 00:00:00,Missao_Ambiental,14.8,93.0,1019.2,0.0,294.0,9.3,15.3,0.79,432.6,34.5,2.12,1.9
2026-07-24 01:00:00,Missao_Ambiental,10.9,94.0,1010.3,2.0,62.0,12.8,21.9,0.76,593.0,25.1,5.27,1.94
2026-07-24 02:00:00,Missao_Ambiental,12.8,98.0,1012.8,1.5,245.0,19.6,36.9,0.62,560.9,32.0,6.73,1.846
2026-07-24 03:00:00,Missao_Ambiental,10.5,98.0,1014.5,1.0,116.0,21.1,38.2,0.47,579.7,33.1,4.37,2.02
2026-07-24 04:00:00,Missao_Ambiental,13.8,97.3,1011.1,0.0,135.0,18.2,31.7,0.7,567.8,28.3,7.01,1.942
2026-07-24 05:00:00,Missao_Ambiental,10.5,96.1,1008.8,2.1,85.0,18.4,34.4,0.63,554.2,32.0,5.45,1.978
2026-07-24 06:00:00,Missao_Ambiental,12.4,90.2,1008.5,1.5,244.0,16.9,24.2,0.47,414.3,22.4,5.66,1.948
2026-07-24 07:00:00,Missao_Ambiental,13.6,90.7,1010.5,2.0,63.0,13.3,22.0,1.23,392.6,48.7,8.07,1.827
2026-07-24 08:00:00,Missao_Ambiental,16.2,82.6,1015.1,0.5,129.0,22.6,37.6,0.93,416.6,36.6,6.8,2.006
2026-07-24 09:00:00,Missao_Ambiental,18.1,71.4,1015.9,3.2,226.0,23.5,40.9,0.96,419.0,42.9,8.45,1.803
2026-07-24 10:00:00,Missao_Ambiental,20.1,63.0,1016.2,2.2,91.0,14.6,26.2,0.75,401.7,38.5,9.1,1.971
2026-07-24 11:00:00,Missao_Ambiental,20.1,61.3,1013.4,1.8,187.0,14.7,23.7,0.98,414.8,29.6,5.26,1.965
2026-07-24 12:00:00,Missao_Ambiental,23.6,58.5,1012.0,2.5,27.0,16.4,28.6,0.72,428.7,32.8,9.08,2.0
2026-07-24 13:00:00,Missao_Ambiental,22.4,56.6,1010.1,3.2,15.0,12.3,19.3,0.65,424.2,14.0,2.5,1.886
2026-07-24 14:00:00,Missao_Ambiental,23.9,49.4,1008.3,1.7,312.0,16.9,27.8,0.78,426.0,25.5,5.44,1.788
2026-07-24 15:00:00,Missao_Ambiental,23.9,54.4,1015.1,3.9,289.0,20.1,32.8,0.67,419.7,34.2,8.95,1.885
2026-07-24 16:00:00,Missao_Ambiental,24.1,56.0,1012.6,1.2,349.0,17.3,24.5,0.81,452.1,27.2,6.32,1.992
2026-07-24 17:00:00,Missao_Ambiental,22.5,49.3,1013.8,0.7,19.0,23.1,33.9,1.02,416.0,35.7,9.19,1.908
2026-07-24 18:00:00,Missao_Ambiental,24.0,56.3,1010.4,2.8,56.0,13.5,23.9,0.89,392.4,53.0,4.99,1.851
2026-07-24 19:00:00,Missao_Ambiental,18.9,69.5,1009.1,1.3,239.0,19.8,32.6,1.18,407.9,46.1,4.43,1.916
2026-07-24 20:00:00,Missao_Ambiental,20.4,72.4,1009.3,3.4,309.0,14.4,26.9,0.81,436.3,44.2,3.12,1.882
2026-07-24 21:00:00,Missao_Ambiental,15.1,75.8,1014.1,1.2,126.0,10.0,14.2,0.7,425.6,38.7,4.82,1.935
2026-07-24 22:00:00,Missao_Ambiental,14.6,83.3,1011.8,0.4,42.0,13.3,22.5,0.67,414.0,29.8,3.8,2.044
2026-07-24 23:00:00,Missao_Ambiental,14.0,84.8,1010.1,3.0,65.0,16.9,30.9,0.99,423.9,27.9,4.5,1.927
2026-07-25 00:00:00,Missao_Ambiental,13.1,98.0,1009.2,2.7,344.0,10.5,19.4,0.47,442.5,16.2,7.73,1.7
